FacilityID,CampsiteType,TypeOfUse,Loop,CampsiteAccessible,CampsiteLongitude,CampsiteLatitude,LastUpdatedDate
234482,Cabin,Overnight,AREA COLD SPRINGS PEAK CABIN,False,-115.304054,46.785242,2022-06-29
231974,Tent,Overnight,TANG,False,-116.864057,34.292964,2023-09-22
232999,Cabin,Overnight,AREA DEVILS ELBOW CABIN,False,-133.721666667,56.6436111111,2022-06-29
234337,Cabin,Overnight,AREA FORD CABIN,False,-114.377648,48.8755630000001,2022-06-29
232971,Cabin,Overnight,AREA HUGH SMITH LAKE CABIN,False,-130.644444444,55.0941666667001,2022-06-29
232987,Cabin,Overnight,AREA CROW PASS CABIN,False,-149.118299974697,61.0516699344994,2022-06-29
233882,RV,Overnight,AREA INDIAN TREES CAMPGROUND,False,-113.954907447494,45.7557201975119,2023-06-07
232782,Tent,Overnight,YELL,False,-118.941789,36.804969,2022-06-29
232966,Cabin,Overnight,AREA MARTIN LAKE CABIN,False,-144.5889,60.3834833333,2023-02-15
232054,Tent,Overnight,GREE,False,-117.062038713444,34.2457164794894,2022-06-29
232984,Cabin,Overnight,AREA WILSON NARROWS CABIN,False,-130.582777778,55.4794444444,2022-06-29
231950,Tent,Overnight,EL P,False,-116.451414,32.890275,2022-06-29
232992,Cabin,Overnight,AREA COGHILL LAKE CABIN,False,-147.885389422031,61.0796867276721,2022-06-29
233952,Tent,Overnight,AREA SHADY COVE GROUP CAMPGROUND,False,-117.043201,34.2072390000001,2022-06-29
231949,Picnic,Overnight,CRES,False,-116.863587,33.312586,2022-06-29
231966,Tent,Overnight,BOUL,False,-116.969221,34.220169,2022-06-29
233104,Cabin,Overnight,AREA VAN VLECK BUNKHOUSE,False,-120.321775,38.936592,2022-06-29
234566,Cabin,Overnight,AREA THOMPSON GUARD STATION,False,-111.212591,46.5184230000001,2022-06-29
232973,Cabin,Overnight,AREA LOG JAM BAY CABIN,False,-147.455,59.8788888889001,2022-06-29
232975,Cabin,Overnight,AREA JACK BAY CABIN,False,-146.510133333,61.0003,2022-06-29
232982,Cabin,Overnight,AREA PORT CHALMERS CABIN,False,-147.289166667,60.2161111111001,2023-03-15
233011,Cabin,Overnight,AREA BIG JOHN BAY CABIN,False,-133.688611111,56.8455555556,2022-06-29
233010,Cabin,Overnight,AREA ROMIG CABIN,False,-149.875636111,60.5704027778,2022-06-29
233094,Cabin,Overnight,AREA MIDDLE DANGEROUS RIVER CABIN,False,-139.093888889,59.4133333333,2022-06-29
233084,Cabin,Overnight,AREA EAGLE LAKE CABIN,False,-131.466111111,56.0602777778,2022-06-29
234006,Cabin,Overnight,AREA HARVEY WEST CABIN,False,-120.269372,38.751992,2022-06-29
233061,Cabin,Overnight,AREA SALMON LAKE CABIN THORNE BAY,False,-132.668611111,55.5816666667,2022-06-29
233003,Cabin,Overnight,AREA LOWER PARADISE LAKE CABIN,False,-149.07315,60.3484416667,2022-06-29
233095,Cabin,Overnight,AREA ITALIO RIVER CABIN,False,-139.085833333,59.2972222222001,2022-06-29
234540,Tent,Overnight,AREA SALMON CREEK,False,-120.611875043,39.6224743340002,2022-06-29
234359,Cabin,Overnight,AREA WHITETAIL CABIN,False,-105.847740697285,45.6280946688667,2022-06-29
233904,Shelter,Day,OVER,True,-83.352305,39.247939,2022-06-29
233924,Shelter,Day,SAILOR LAKE PAVILION ,False,-90.268039,45.8464550000001,2022-06-29
234601,Cabin,Overnight,AREA OAK FLAT LOOKOUT,False,-118.706944444,35.5352777778001,2022-06-29
234458,Cabin,Overnight,AREA BIG MEADOWS CABIN,False,-118.835211,36.7193090000001,2022-06-29
234457,Cabin,Overnight,AREA CAMP FOUR AND HALF CABIN,True,-119.288611111,36.8622222222,2022-06-29
234417,Cabin,Overnight,AREA THOMPSON PEAK LOOKOUT TOWER,False,-114.907725,47.178525,2022-06-29
233995,Water,Overnight,JARVIES FAMILY BOAT IN ,False,-109.478813,40.929714,2022-06-29
234087,Picnic,Day,PICS,True,-85.749506,36.027196,2022-07-05
234338,Cabin,Overnight,AREA ZIPS PLACE CABIN,False,-113.413904,48.2620470000001,2022-06-29
234434,Cabin,Overnight,AREA GEM PEAK LOOKOUT RENTAL,False,-115.907364,47.9137370000001,2022-06-29
234345,Cabin,Overnight,AREA STAR MEADOWS GUARD STATION,False,-114.709815808544,48.382094790958,2022-06-29
234404,Cabin,Overnight,AREA POST CREEK GUARD STATION,False,-122.916944444,40.2333333333,2022-06-29
234351,Cabin,Overnight,AREA MAY CREEK CABIN,False,-113.822121,45.6422350000001,2022-06-29
232063,Tent,Overnight,PODR,False,-111.645756,40.645047,2022-06-29
234568,Cabin,Overnight,AREA EAGLE GUARD STATION,False,-111.744318,46.323526,2022-06-29
234609,Cabin,Overnight,MSGS,False,-112.257495,42.349365,2022-10-28
234397,Cabin,Overnight,AREA HIGH RYE CABIN,False,-112.823652,45.9944020000001,2022-06-29
234356,Cabin,Overnight,AREA HELLS CANYON GUARD STATION,False,-112.424456,45.690702,2022-06-29
234425,Cabin,Overnight,AREA DRY WOLF CABIN,False,-110.498187854109,47.0164203809077,2022-06-29
234432,Cabin,Overnight,MT. BALDY-BUCKHORN RIDGE,False,-115.92499,48.834281,2022-06-29
233701,Picnic,Day,CHOW,False,-119.985263,37.226908,2022-06-29
234421,Cabin,Overnight,AREA BEND GUARD STATION,False,-115.038767,47.9006300000001,2022-06-29
234448,Cabin,Overnight,AREA WEST FORK ROCK CREEK CABIN,False,-113.557877645525,46.2291150648576,2022-08-02
232559,Tent,Overnight,PINE,False,-85.066907,31.67609,2022-06-29
231954,Tent,Overnight,TENT,True,-120.237278,38.847077,2022-06-29
232551,Shelter,Day,ELIJAH MINI SHELTER,False,-82.189075,33.674573,2022-06-29
233417,RV,Overnight,ARLIE MOORE ,False,-93.198849,34.276189,2023-03-10
232107,Tent,Overnight,STUM,False,-120.593647192118,38.9036961326428,2022-06-29
232589,RV,Overnight,TCLP,False,-85.764906,36.045949,2022-06-29
234567,Cabin,Overnight,AREA BAR GULCH,False,-111.623352,46.697193,2022-06-29
234466,Shelter,Overnight,AREA TIMBERLANE CAMPGROUND,False,-115.52701,48.488733,2022-06-29
234607,Cabin,Overnight,AREA MAXEY CABIN,False,-110.951893,45.478343,2022-06-29
232674,Tent,Overnight,B,False,0.0,0.0,2022-06-29
231858,Hike,Overnight,Grp 1,False,-105.523863349,39.8419573810002,2022-06-29
234428,Cabin,Overnight,AREA MONUMENT PEAK LOOKOUT,False,-111.096977,46.997405,2022-06-29
234423,Cabin,Overnight,AREA COUGAR PEAK LOOKOUT,False,-115.383528,47.744648,2022-06-29
234511,Cabin,Overnight,AREA WURTZ CABIN,False,-114.388594,48.898944,2022-06-29
234545,Tent,Overnight,AREA SIERRA,False,-120.558675747,39.631048736,2022-06-29
231964,Horseback,Overnight,BIG,False,-116.698869,34.337368,2023-08-02
233982,Cabin,Overnight,LITTLE BROOKLYN,False,-106.245104,41.364185,2022-06-29
234481,Picnic,Day,C,True,-113.922525,46.827417,2022-06-29
234416,Cabin,Overnight,AREA HUNTERS SPRING CABIN,False,-110.493912,46.6820860000001,2022-06-29
234508,Shelter,Overnight,AREA BULL RIVER PAVILION,False,-115.845388,48.034209,2022-06-29
234399,View,Overnight,AREA BIG CREEK BALDY. LOOKOUT RENTA,False,-115.545662,48.6351440000001,2022-06-29
234040,Tent,Overnight,Loop C,False,-121.424798722,40.4901780120001,2023-08-04
234447,Cabin,Overnight,AREA ARID PEAK LOOKOUT,False,-115.764123,47.3591880000001,2022-06-29
234398,Cabin,Overnight,AREA FLEECER STATION,False,-112.738137,45.852474,2022-06-29
234410,Cabin,Overnight,AREA WEST BOULDER CABIN,False,-110.308587,45.5474590000001,2022-06-29
232706,Shelter,Day,SPIN,False,-82.8165,34.376033,2022-06-29
232661,Shelter,Day,OKUT,False,-88.112248,37.056167,2022-06-29
232693,Shelter,Day,RRIP,False,-85.632497,36.375742,2022-06-29
233851,Picnic,Day,TIGIWON COMMUNITY,False,-106.42,39.5233333333,2022-06-29
232538,Shelter,Day,CADI,True,-87.840998,36.859412,2022-06-29
233628,Shelter,Day,SPOI,False,-96.314025,35.952642,2022-11-30
233560,Shelter,Day,"PICNIC SHELTER 3,4",False,-88.990502,38.072415,2022-11-01
234370,Tent,Overnight,RFGC,False,-83.91542,35.3599940000001,2022-06-29
232650,Shelter,Day,GROUP SITE,False,-86.515631,36.349369,2023-09-22
234244,Shelter,Day,Sutton,True,-80.695972,38.661011,2022-06-29
234229,Shelter,Day,SHELTER,True,-80.883744,37.643781,2022-06-29
233491,Picnic,Day,DPOI,True,-95.472549,37.268612,2022-06-29
233989,Cabin,Overnight,SPRUCE,False,-106.217357,41.202748,2022-06-29
232747,Tent,Overnight,Willow Grove Campground,False,-85.34435,36.586834,2022-06-29
232401,Cabin,Overnight,ELK1,False,-115.405481955573,44.4208015812168,2022-06-29
233935,Shelter,Day,CLEARWATER PICNIC PAVILION ,False,-92.0967929999999,36.908198,2022-06-29
233979,Cabin,Overnight,GRIZZLY CREEK,True,-106.570859,40.5610359999999,2023-02-16
232716,Shelter,Day,TREC,False,-85.937599,36.281111,2022-06-29
233765,Tent,Overnight,PICNIC POINT,False,-90.43561,45.3055420000001,2022-06-29
250005,Picnic,Day,ROCK CREEK PARK PICNIC AREA,False,-77.045703289,38.9635581060001,2022-06-29
233186,RV,Overnight,HART-TISH PARK at APPLEGATE LAKE,False,-123.12537876197,42.0511515236874,2022-06-29
250017,Picnic,Day,RANDLE CIRCLE,False,-76.9602712019999,38.878110174,2022-06-29
249984,Shelter,Day,SURRY MOUNTAIN LAKE BEACH,True,-72.319041,43.003592,2023-08-29
234743,Horseback,Overnight,WASH CREEK HORSE CAMP,False,-82.664395,35.4267450000001,2022-06-29
250007,Shelter,Day,Howell Run Picnic Area,False,-79.123232,39.41638,2022-06-29
234628,Tent,Overnight,Hippy Point,False,-97.103372,33.001437,2022-06-29
249980,Shelter,Day,OTTER BROOK LAKE BEACH,False,-72.232498,42.964321,2023-09-22
233188,Picnic,Day,MANITOU LAKE PAVILION,True,-105.098482,39.088344,2023-04-14
233232,Cabin,Overnight,STONE CELLAR GUARD STATION,True,-106.681427595243,38.0192064575621,2022-12-15
234715,Tent,Overnight,Hudson,False,-74.054650048,40.60013165,2022-06-29
250008,Shelter,Day,KEOWEE PARK SHELTER ,False,-81.283462,36.10435,2022-06-29
250038,Cabin,Overnight,AL TAYLOR CABIN LOOP,False,-112.025973,44.4636180000001,2022-06-29
234630,Cabin,Overnight,BIG ELK GUARD STATION,False,-122.356944444,42.3588888889001,2022-06-29
234710,Cabin,Overnight,ALDER GUARD STATION,False,-106.646666667,37.7044444444,2022-12-13
233245,Shelter,Day,FISH CREEK PAVILION,True,-116.05949,45.861564,2022-06-29
234661,Cabin,Overnight,FALL RIVER GUARD STATION,False,-121.631192193994,43.7673134110027,2022-06-29
249983,Shelter,Day,Stoughton Pond Rec Area,True,-72.501499,43.379319,2022-06-29
250016,Shelter,Day,Dam Site Shelter,True,-81.228968,36.130744,2022-06-29
250018,Shelter,Day,Fish Dam Creek Park,True,-81.226159,36.137175,2022-06-29
233240,Cabin,Overnight,DOUBLE ARROW LOOKOUT,False,-113.531177,47.164782,2023-09-25
233252,Cabin,Overnight,SNYDER GUARD STATION (ID),False,-116.169707,48.88436,2022-06-29
234631,Cabin,Overnight,LODGEPOLE GUARD STATION,False,-122.378,42.654,2023-03-30
232834,Horseback,Overnight,AREA RILEY,False,0.0,0.0,2022-06-29
234665,Shelter,Overnight,RUSSELL PARK,False,-97.760119,30.675436,2022-06-29
232863,Horseback,Overnight,AREA JOE GRAHAM,False,-121.747203,45.0995340000001,2022-06-29
233332,Cabin,Overnight,GI,False,-76.41187,34.760411,2023-02-15
233333,Cabin,Overnight,LP,True,-76.25656216,34.898281033,2022-06-29
233140,Tent,Overnight,CASS LAKE LOOP,False,-94.5285562213738,47.3797520360105,2022-06-29
234667,Cabin,Overnight,SILESCA CABIN,False,-108.12506,38.332885,2022-06-29
232510,Tent,Overnight,Loop F-Group,False,-121.797922894,46.765142881,2022-06-29
232837,Tent,Overnight,AREA CAMP CREEK,False,-121.867029274421,45.3032497251169,2022-06-29
232315,Tent,Overnight,Loop 1,False,-121.405557134045,47.8979138095011,2022-06-29
233401,Cabin,Overnight,Eight Fathom Cabin,True,-135.771388889,58.0013888889,2022-06-29
232839,Tent,Overnight,AREA FISH CREEK,False,-122.153305073036,45.1588691844352,2022-06-29
233402,Cabin,Overnight,KENT SPRINGS CABIN,True,-110.873315,31.7181739999999,2022-12-16
234697,Picnic,Day,SANDPIPER RECREATION AREA,False,-93.710792,41.754086,2022-07-13
233296,Cabin,Overnight,BLACK MOUNTAIN LOOKOUT,False,-120.321228,40.1146450000001,2022-06-29
233323,RV,Overnight,SPRING DRIVE RV CAMPGROUND,False,-121.517201853125,45.1154511394841,2022-06-29
233272,Cabin,Overnight,SWAN GUARD STATION,False,-113.835277778,47.9094444444,2022-06-29
234657,Cabin,Overnight,LAKE DORR CABIN,False,-81.6204219999999,28.9859670000001,2023-02-15
233213,Cabin,Overnight,MOOSE MANOR,False,-108.098629,39.052677,2022-06-29
234058,RV,Overnight,Loop A,False,-112.167140427,37.6384471970001,2023-01-07
233179,Cabin,Overnight,Estuary Loop,True,-135.362777778,57.1297222222001,2022-06-29
232509,Tent,Overnight,Group 2 C Loop,False,-121.568503209,46.7358940870001,2022-06-29
233271,Cabin,Overnight,OLD CONDON RANGER STATION,False,-113.709166667,47.5911111111,2022-06-29
233315,Shelter,Day,BRUSHY CREEK DAY USE ,True,-94.524224,32.737783,2022-06-29
233287,Shelter,Day,Carden Point ,False,-93.191508,34.967003,2022-06-29
233216,Cabin,Overnight,BLACK BEAR,False,-108.09828,39.0522470000001,2022-06-29
233289,Cabin,Overnight,JACKSON GUARD STATION,False,-107.523252,38.213435,2022-06-29
233299,Cabin,Day,APPALACHIAN CLUBHOUSE,True,-83.5817327839999,35.6540529600001,2022-06-29
233369,Tent,Overnight,B,False,-81.1530423089999,36.430451369,2022-06-29
233357,Horseback,Overnight,JUNIPER LAKE STOCK CORRAL,False,-121.294622429,40.4505013470001,2022-06-29
250046,Tent,Overnight,LEIGH CREEK CAMPGROUND,False,-107.314414,44.080339,2022-06-29
233129,Shelter,Day,POMO C,False,0.0,0.0,2022-06-29
233130,Horseback,Overnight,LITTLE LASIER MEADOWS CAMPGROUND,False,-120.515164034,39.4902079410001,2022-06-29
234477,Cabin,Overnight,AREA GREEN RIDGE LOOKOUT,False,-121.608611111,44.5338888889,2022-09-14
234684,Tent,Overnight,DAVENPORT CAMPGROUND,False,-105.068950996,38.055042191,2022-06-29
233358,Horseback,Overnight,SUMMIT LAKE ,False,-121.427911585,40.4943357600001,2022-11-07
233194,Horseback,Overnight,Chief Paulina Horse Camp,False,-121.255280288932,43.703644631971,2022-06-29
250028,Tent,Overnight,DOYLE CREEK CAMPGROUND,False,-106.986763,44.073572,2022-06-29
234206,Cabin,Overnight,AREA CONGO GULCH,False,-118.498100721155,44.7964829456688,2022-06-29
233288,Tent,Overnight,NORTH FORK CAMPGROUND - St. CHARLES CANYON,True,-111.533055556,42.0961111111,2022-06-29
234145,Cabin,Overnight,AREA DITCH CREEK GUARD STATION CAB,False,-119.347068,45.11896,2022-06-29
233356,Horseback,Overnight,BUTTE LAKE ,False,-121.301869595,40.566464744,2022-06-29
234658,Tent,Overnight,JUNIPER FLATS GROUP CAMPSITE on GRAND ISLAND,False,-86.6855619999999,46.485274,2022-06-29
233314,Tent,Overnight,Trimmer Loop,False,-119.289334,36.905918,2022-06-29
233166,Cabin,Overnight,LIZ CREEK CABIN,False,-115.289385,46.480287,2022-06-29
234493,Cabin,Overnight,AREA AMERICAN RIVER GUARD STATION,False,-121.163972,46.9766020000001,2022-06-29
234184,Cabin,Overnight,AREA CURRIER GUARD STATION,False,-120.90725976495,42.7120780882474,2022-06-29
234168,Cabin,Overnight,AREA LUDLUM HOUSE,True,-124.108768195977,42.0355865684935,2023-02-15
234686,Tent,Overnight,SPRUCE GROVE CAMPGROUND,False,-105.461301691,39.1374067380002,2023-09-22
232849,Tent,Overnight,AREA CLEAR LAKE,False,-121.69795889206,45.1814424868428,2022-06-29
232842,Tent,Overnight,AREA LOCKABY,False,-122.152316463219,45.165111952307,2022-06-29
233384,Tent,Overnight,WALK-IN,False,-123.603662,47.3888300000001,2022-06-29
232870,Tent,Overnight,1st Loop,False,-121.747148831732,45.0963347744319,2022-06-29
232838,Hike,Overnight,AREA LOST CREEK,False,-121.837115331485,45.3820691041442,2022-06-29
233353,Shelter,Day,White Pine  ,True,-82.95406,37.234851,2022-06-29
232841,Tent,Overnight,AREA LAZY BEND,False,-122.245005642338,45.2231234951177,2022-06-29
234700,Shelter,Overnight,Group Shelter,True,-105.532909,36.133668,2022-06-29
234683,Cabin,Overnight,DAWSON CABIN,False,-106.353608495515,39.0054864285869,2022-06-29
232854,Tent,Overnight,AREA KINGFISHER,False,-122.091807231499,44.976630876384,2022-06-29
233727,Cabin,Overnight,AREA TANEUM CABIN,False,-120.854439,47.1067550000001,2022-06-29
234706,Cabin,Overnight,PLATORO CABIN 2,True,-106.528055556,37.3527777778,2022-06-29
234698,Picnic,Day,OAK GROVE PICNIC AREA,True,-93.688252,41.73858,2022-07-13
234687,Shelter,Day,Day Use,True,-77.178832,41.977913,2022-08-24
234694,Picnic,Day,BOB SHETLER PICNIC AREA,False,-93.681318,41.694798,2022-07-13
234664,Cabin,Overnight,ASPEN LEAF,False,-108.677066,38.6470440000001,2022-08-10
234707,Cabin,Overnight,PLATORO CABIN 1,False,-106.528055556,37.3527777778,2022-06-29
234671,Cabin,Overnight,MIDDLE RIDGE CABIN,True,-132.278055556,56.3247222222,2022-06-29
234660,Cabin,Overnight,UPPER CROSSING GUARD STATION,True,-106.456017,38.13885,2022-12-16
233205,Picnic,Day,CAVE MOUNTAIN LAKE GROUP PICNIC SHELTER,False,-79.5377339999999,37.5725770000001,2022-06-29
232455,Tent,Overnight,Sites 1-2,False,-122.580242389,40.6254378470001,2022-12-11
233212,Tent,Overnight,Ewing Point,False,-86.643716356637,46.2166856414405,2022-06-29
247596,Cabin,Overnight,FITTON GUARD STATION CABIN,False,-106.468404,37.487874,2022-12-13
234689,Shelter,Day,Day Use,True,-77.202587,41.974681,2022-08-24
233321,Shelter,Overnight,Adirondack Shelters,False,-77.4844425159999,39.6771830760001,2022-06-29
234678,Horseback,Overnight,LOOP A,True,-85.6209689391661,43.7015561320721,2022-06-29
233820,Shelter,Overnight,AREA CLARK CREEK ORGANIZATION CAMP,False,-122.581521662337,43.9758300569596,2022-06-29
232456,Tent,Overnight,Bay Group Sites,False,-86.103138369,45.019314539,2022-06-29
233348,Cabin,Overnight,REDFISH CABIN,False,-114.919776,44.143862,2023-05-04
233160,Cabin,Overnight,Kelly Forks Cabin ,False,-115.260149,46.7181990000001,2022-06-29
233336,Cabin,Overnight,MORGAN-CASE HOMESTEAD,True,-113.687465,46.402655,2022-06-29
233337,Cabin,Overnight,HOGBACK HOMESTEAD,True,-113.69926,46.410523,2022-06-29
233900,Tent,Overnight,AREA CAPE PERPETUA SITE,False,-124.096092202629,44.2800699586679,2022-06-29
234196,Tent,Overnight,AREA UMPQUA ODNRA,False,-124.207801739792,43.6404537316554,2022-06-29
234170,Cabin,Overnight,AREA BUTLER BUTTE CABIN,False,-122.679659,42.8878490000001,2022-06-29
234621,Cabin,Overnight,AREA GOLD BUTTE LOOKOUT,False,-122.083637,44.805214,2022-06-29
234270,Cabin,Overnight,AREA GODMAN GUARD STATION,False,-117.785149,46.1004189999999,2022-06-29
234267,RV,Overnight,AREA HORSFALL BEACH,False,-124.276228,43.4536760000001,2022-06-29
234165,Cabin,Overnight,AREA IMNAHA GUARD STATION,False,-122.333036,42.703471,2023-03-30
234160,Cabin,Overnight,AREA PACKERS CABIN,True,-124.082501,42.2426140000001,2023-02-15
234213,Cabin,Overnight,AREA ANTLERS GUARD STATION CABIN,False,-118.278810414339,44.6333483500935,2022-06-29
234239,Cabin,Overnight,AREA CLACKAMAS LAKE HISTORIC CABIN,False,-121.750150675536,45.0985534957632,2022-06-29
234159,Cabin,Overnight,AREA SNOW CAMP LOOKOUT,False,-124.165420266785,42.3438121758433,2022-06-29
232457,Tent,Overnight,D.H. DAY Group Sites,False,-86.0420554029999,44.8918935560001,2023-05-30
233275,Shelter,Day,BUCKHORN PAVILION,True,-97.0101683139999,34.436956965,2022-06-29
234271,Cabin,Overnight,AREA CLEARWATER LOOKOUT CABIN,False,-117.575091,46.203033,2022-06-29
234187,Cabin,Overnight,AREA HAGER MOUNTAIN LOOKOUT,False,-121.031643,43.0093209999999,2022-06-29
234174,Cabin,Overnight,AREA FISH LAKE REMOUNT DEPOT CABINS,False,-122.006306,44.4036530000001,2022-06-29
234138,Cabin,Overnight,AREA TAMARACK LOOKOUT CABIN,True,-119.66145,44.873766,2022-06-29
234205,Cabin,Overnight,AREA MINERS RETREAT,False,-118.498705719705,44.7964459432825,2022-06-29
233201,Shelter,Day,SHERANDO LAKE GROUP PICNIC SHELTER,False,-78.9797177305217,37.9296860658495,2023-08-02
234247,Cabin,Overnight,AREA CLEAR LAKE CABIN LOOKOUT,False,-121.716111111,45.1494444444001,2022-06-29
234654,Cabin,Overnight,SLY GUARD CABIN,False,-120.593051,38.710186,2022-06-29
234461,Cabin,Overnight,AREA SUMMIT GUARD STATION BUNKHOUSE,False,-118.208386964741,45.4764279439859,2022-06-29
232778,Horseback,Overnight,AREA WHITEFISH HORSE CAMP,False,-122.032898,43.4718490000001,2022-06-29
233309,Tent,Overnight,Wiley Post A,True,-73.884493036,40.596830201,2022-06-29
232846,Tent,Overnight,AREA SUNSTRIP,False,-122.105408475398,45.1503742255283,2022-06-29
232844,Tent,Overnight,AREA RIPPLEBROOK,False,-122.040687,45.0802840000001,2022-06-29
233335,Horseback,Overnight,Loop A,False,-107.198578374,37.5405936660001,2023-08-23
233178,Cabin,Overnight,SHAW HOUSE,False,-109.955555556,31.9263888889,2022-06-29
234136,Cabin,Overnight,AREA COLD SPRINGS CABIN,False,-120.131815,44.3567260000001,2022-06-29
234124,Cabin,Overnight,AREA MURDERERS CREEK WORK CENTER,False,-119.276,44.261154,2022-06-29
234173,Cabin,Overnight,AREA INDIAN RIDGE LOOKOUT,False,-122.255137,44.0055830000001,2022-08-21
233159,Shelter,Day,Westlake,True,-97.002969,33.111242,2022-06-29
233330,Tent,Day,Ball Field,False,-73.07492,41.520463,2022-06-29
233177,Cabin,Overnight,HALF MOON RANCH,False,-109.955341667,31.9463722222001,2023-05-25
233316,Shelter,Day,JOHNSON CREEK DAY USE ,True,-94.549289,32.789536,2022-06-29
234179,Cabin,Overnight,WHIS,True,-122.734734,42.9121560000001,2022-06-29
234462,Cabin,Overnight,AREA FRY MEADOWS GUARD STATION,False,-117.831883,45.786705,2022-06-29
234091,Cabin,Overnight,AREA GOVT MINERAL SPRINGS GUARD STA,False,-121.994382446756,45.8812317324351,2022-06-29
233164,Tent,Overnight,HOPPER CREEK GROUP CAMP,False,-79.505804,37.5589440000001,2022-06-29
234212,Cabin,Overnight,AREA PEAVY CABIN,False,-118.265008,44.909978,2022-06-29
231982,Picnic,Day,SOUT,False,-122.142397557317,43.1367940857794,2022-06-29
232835,Tent,Overnight,AREA STILL CREEK,False,-121.736398550919,45.2960911955791,2022-06-29
233895,Tent,Overnight,AREA WALTON LAKE,False,-120.334535,44.4368250000001,2022-06-29
234110,RV,Overnight,AREA PORCUPINE,False,-149.667378,60.9329000000001,2022-06-29
234675,Cabin,Overnight,OCHOCO RANGER RENTAL,False,-120.426498,44.3974960000001,2022-07-13
232836,Tent,Overnight,AREA TOLL GATE,False,-121.906579242943,45.3211932139921,2022-06-29
232840,Tent,Overnight,AREA RIVERSIDE,False,-122.062298088209,45.0430262852772,2022-06-29
234050,Tent,Overnight,Central Campground Group Sites,False,-96.966086363,34.5047045640001,2023-04-23
232851,Tent,Overnight,C,False,-122.073564071221,45.1098205321748,2022-06-29
233973,Hike,Overnight,Acorn Woman Lakes,False,-123.01841,42.0399800000001,2023-03-29
232847,Tent,Overnight,AREA ROARING RIVER,False,-122.115185,45.1583340000001,2022-06-29
233208,Cabin,Overnight,JOHNSON CREEK GUARD STATION,False,-115.480888976684,44.9238924348692,2022-06-29
234202,Picnic,Day,AREA MCKEE BRIDGE COMMUNITY KITCHEN,False,-123.072207,42.126321,2022-06-29
234051,Tent,Overnight,Rock Creek Group Site,False,-96.986578316,34.498225953,2023-05-12
234659,Cabin,Overnight,CRANDALL CREEK CABIN,True,-110.405277778,46.1855555556,2022-06-29
234215,Cabin,Overnight,AREA SUIATTLE GUARD STATION,False,-121.318635,48.261689,2022-06-29
233248,Cabin,Overnight,LOOP A,False,-118.397799,44.2656910000001,2022-06-29
232898,Tent,Overnight,AREA NORTH FORK ELK GROUP,False,-121.788809747385,46.4552431940713,2022-06-29
234149,Cabin,Overnight,AREA PICKETT BUTTE LOOKOUT,False,-122.855902,42.9435180000001,2022-08-16
234126,Cabin,Overnight,AREA TEANAWAY GUARD STATION,False,-120.855277778,47.3597222221999,2022-06-29
233229,Cabin,Overnight,KENCK CABIN,False,-112.891094389058,47.5116421289882,2022-06-29
234224,Cabin,Overnight,AREA POSO GUARD STATION CABIN,False,-118.646405,35.8037850000001,2022-12-22
233329,Cabin,Overnight,Loop A,False,-121.648071,45.399211,2022-06-29
233984,Cabin,Overnight,AREA AMERICAN RIDGE LODGE,False,-121.17260343896,46.9732044714267,2022-06-29
233219,Picnic,Day,SABINO CANYON RECREATION AREA CACTUS RAMADA 2,False,-110.815906,32.318967,2022-06-29
234426,Cabin,Overnight,GARVER MTN. LOOKOUT RENTAL,False,-115.795271,48.929162,2022-06-29
234327,Cabin,Overnight,AREA WINDY PASS CABIN,False,-111.101276,45.265182,2022-06-29
234542,Tent,Overnight,AREA FIDDLE CREEK,False,-120.994815569,39.5189060970001,2022-06-29
234201,Tent,Overnight,AREA SPINREEL ODNRA,False,-124.222957826698,43.547720046823,2022-06-29
234344,Horseback,Overnight,AREA CARTER MEADOWS HORSE GROUP,False,-122.909704,41.2212930000002,2022-06-29
231971,Tent,Overnight,IRON,False,-117.011623,34.3036760000001,2022-06-29
234135,Tent,Overnight,BEAC,False,-120.395838,38.868099,2022-06-29
234328,Cabin,Overnight,AREA WINDOW ROCK CABIN,False,-110.958545,45.462272,2022-06-29
234565,Cabin,Overnight,AREA RILLWAY CABIN,False,-111.23734,46.33402,2022-06-29
234673,Cabin,Overnight,SNOW PEAK CABIN,False,-118.49119418175,48.57268262895,2022-06-29
232264,Tent,Overnight,MLS2,False,-120.650444163,39.2510249080001,2022-06-29
234272,Cabin,Overnight,AREA CLEARWATER BIG HOUSE,False,-117.567919,46.2005110000001,2022-06-29
232030,Tent,Overnight,COON,False,-116.710839,34.149379,2022-06-29
234431,Cabin,Overnight,AREA KINGS HILL CABIN,False,-110.693827,46.840956,2022-06-29
234319,Cabin,Overnight,AREA BEAR CREEK BUNKHOUSE,False,-111.55391,45.156183,2022-12-14
234350,Cabin,Overnight,AREA TWIN LAKES CABIN,False,-113.685866,45.409593,2022-06-29
234354,Shelter,Day,AREA LUPINE SHELTER,True,-113.105553,45.5110780000001,2022-06-29
234379,Cabin,Overnight,AREA OWL CREEK CABIN,True,-113.608583,47.4395750000002,2022-06-29
234340,Cabin,Overnight,AREA CHALLENGE CABIN,False,-113.331584,48.230965,2022-06-29
234384,Cabin,Overnight,WEBB MTN. LOOKOUT RENTAL,False,-115.343643,48.817961,2022-06-29
233743,Cabin,Overnight,AREA INTERROREM CABIN,False,-122.994159,47.6811,2022-06-29
